,dataset,pipeline,signal,iteration,f1,recall,precision,observed,expected,tn,fp,fn,tp,status,elapsed,split,run_id
0,YAHOOA1,arima,real_1,0,0.8,1.0,0.6666666666666666,"[[658.0, 760.0, 0.17748294604002907], [1131.0, 1272.0, 0.440927400741997]]","[[1215, 1215], [1217, 1217]]",,1,0,2,OK,19.430629,False,e65b646c-0
0,YAHOOA1,arima,real_20,0,0.8,0.6666666666666666,1.0,"[[524.0, 614.0, 0.4250567737553923], [1123.0, 1229.0, 3.384788546338824]]","[[542, 565], [1173, 1174], [1279, 1285]]",,0,1,2,OK,24.597958,False,e65b646c-0
0,YAHOOA1,arima,real_21,0,0.8,1.0,0.6666666666666666,"[[516.0, 616.0, 0.0058125475135290495], [1230.0, 1335.0, 2.1766876295946247], [1355.0, 1420.0, 0.7147898433518411]]","[[1280, 1280], [1403, 1407]]",,1,0,2,OK,22.142934,False,e65b646c-0
0,YAHOOA1,arima,real_22,0,0.5,1.0,0.3333333333333333,"[[414.0, 577.0, 0.12536087406492957], [914.0, 978.0, 0.04714579225889055], [1311.0, 1378.0, 1.826182697714698]]","[[1358, 1420]]",,2,0,1,OK,28.040022,False,e65b646c-0
0,YAHOOA1,arima,real_23,0,0.96,1.0,0.9230769230769232,"[[269.0, 392.0, 0.30905431414082674], [637.0, 843.0, 0.38390484938769043], [1039.0, 1139.0, 0.0340077861531389], [1353.0, 1420.0, 0.5291664627277044]]","[[315, 316], [319, 319], [321, 321], [335, 337], [339, 341], [679, 679], [687, 687], [689, 689], [786, 786], [789, 789], [1402, 1403], [1405, 1406]]",,1,0,12,OK,19.183885,False,e65b646c-0
0,YAHOOA1,arima,real_24,0,1.0,1.0,1.0,"[[304.0, 478.0, 0.5102898959048897], [1297.0, 1461.0, 0.5798520796076984]]","[[425, 425], [1347, 1347], [1448, 1461]]",,0,0,3,OK,19.648254,False,e65b646c-0
0,YAHOOA1,arima,real_25,0,0.6666666666666666,1.0,0.5,"[[891.0, 986.0, 0.011562962696511988], [1344.0, 1435.0, 1.4459130701264995]]","[[1393, 1435]]",,1,0,1,OK,28.974246,False,e65b646c-0
0,YAHOOA1,arima,real_26,0,,0.0,0.0,"[[731.0, 886.0, 0.17489087621408847], [1263.0, 1322.0, 0.013368554179368339], [1357.0, 1435.0, 0.24123769695836297]]","[[1079, 1085], [1087, 1109], [1111, 1136], [1138, 1155], [1157, 1157]]",,3,5,0,OK,20.1114,False,e65b646c-0
0,YAHOOA1,arima,real_27,0,0.8,1.0,0.6666666666666666,"[[551.0, 651.0, 0.009997467502473625], [954.0, 1058.0, 1.3818103571938833], [1257.0, 1359.0, 0.16427266731450268]]","[[1004, 1004], [1307, 1307]]",,1,0,2,OK,20.539701,False,e65b646c-0
0,YAHOOA1,arima,real_28,0,0.888888888888889,1.0,0.8,"[[311.0, 413.0, 0.6567813495835046], [731.0, 831.0, 0.10127610819664509], [918.0, 1004.0, 0.2809434678775412], [1017.0, 1120.0, 0.7875502628122976], [1199.0, 1302.0, 0.507259716173742]]","[[360, 360], [885, 963], [1067, 1067], [1248, 1248]]",,1,0,4,OK,21.582629,False,e65b646c-0
0,YAHOOA1,arima,real_29,0,1.0,1.0,1.0,"[[310.0, 414.0, 1.2140818986799442], [628.0, 834.0, 1.1501296400508971], [1017.0, 1122.0, 1.565015895174029], [1199.0, 1300.0, 0.2724375047142859]]","[[360, 360], [779, 780], [1067, 1067], [1070, 1071], [1248, 1248]]",,0,0,5,OK,21.434736,False,e65b646c-0
0,YAHOOA1,arima,real_2,0,0.5714285714285715,1.0,0.4,"[[384.0, 510.0, 0.652366768123806], [695.0, 989.0, 0.5875426239957918], [1031.0, 1133.0, 0.5818478416056383], [1312.0, 1439.0, 5.267174373647589]]","[[1361, 1363], [1427, 1439]]",,3,0,2,OK,29.971928,False,e65b646c-0
0,YAHOOA1,arima,real_30,0,1.0,1.0,1.0,"[[523.0, 627.0, 0.9616207874444386], [1295.0, 1461.0, 0.6652188119748788]]","[[573, 573], [1452, 1459]]",,0,0,2,OK,22.812993,False,e65b646c-0
0,YAHOOA1,arima,real_31,0,0.6666666666666666,1.0,0.5,"[[270.0, 375.0, 0.5325267467714985], [518.0, 620.0, 0.26618793577177846], [1172.0, 1360.0, 2.0230215000983516]]","[[1222, 1244], [1307, 1307]]",,2,0,2,OK,27.285248,False,e65b646c-0
0,YAHOOA1,arima,real_32,0,0.6666666666666666,1.0,0.5,"[[271.0, 372.0, 0.3244641016280217], [549.0, 651.0, 0.23139464215114197], [1172.0, 1358.0, 2.5684684956476524]]","[[1222, 1244], [1291, 1314]]",,2,0,2,OK,26.876275,False,e65b646c-0
0,YAHOOA1,arima,real_33,0,1.0,1.0,1.0,"[[1312.0, 1439.0, 0.9639426062415719]]","[[1434, 1435]]",,0,0,1,OK,27.244351,False,e65b646c-0
0,YAHOOA1,arima,real_34,0,1.0,1.0,1.0,"[[551.0, 654.0, 0.01690761835689761], [971.0, 1072.0, 0.3757498053414927], [1197.0, 1360.0, 0.6545483768286694]]","[[600, 600], [1019, 1019], [1242, 1245], [1307, 1307]]",,0,0,4,OK,19.398419,False,e65b646c-0
0,YAHOOA1,arima,real_35,0,,,,[],[],,0,0,0,OK,19.169918,False,e65b646c-0
0,YAHOOA1,arima,real_36,0,0.8,1.0,0.6666666666666666,"[[372.0, 506.0, 1.341956575354192], [556.0, 664.0, 1.2812221296323714], [1357.0, 1458.0, 0.046528952058347145]]","[[422, 425], [606, 606]]",,1,0,2,OK,21.999733,False,e65b646c-0
0,YAHOOA1,arima,real_37,0,0.8,1.0,0.6666666666666666,"[[411.0, 511.0, 0.1769262406950884], [1209.0, 1281.0, 0.0173722772456673], [1374.0, 1434.0, 0.058410485109215614]]","[[1205, 1235], [1421, 1423]]",,1,0,2,OK,19.117432,False,e65b646c-0
0,YAHOOA1,arima,real_38,0,1.0,1.0,1.0,"[[551.0, 653.0, 0.596443489595773], [971.0, 1071.0, 0.1882280663220332], [1258.0, 1363.0, 0.3743737483557629]]","[[600, 600], [1019, 1020], [1306, 1311]]",,0,0,3,OK,18.458691,False,e65b646c-0
0,YAHOOA1,arima,real_39,0,0.5714285714285715,0.5,0.6666666666666666,"[[520.0, 702.0, 0.8188077295140208], [868.0, 970.0, 0.09266627335393095]]","[[569, 573], [646, 648], [1020, 1020], [1307, 1307]]",,1,2,2,OK,21.193293,False,e65b646c-0
0,YAHOOA1,arima,real_3,0,1.0,1.0,1.0,"[[525.0, 629.0, 0.8803994936791131], [1398.0, 1461.0, 2.133165285889456]]","[[575, 575], [1448, 1461]]",,0,0,2,OK,23.988336,False,e65b646c-0
0,YAHOOA1,arima,real_40,0,0.4,0.5,0.3333333333333333,"[[453.0, 556.0, 0.7945542520123668], [907.0, 1008.0, 0.16317132589535308], [1258.0, 1419.0, 0.07322183431831007]]","[[1126, 1204], [1307, 1307]]",,2,1,1,OK,19.221852,False,e65b646c-0
0,YAHOOA1,arima,real_41,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,"[[510.0, 624.0, 0.09009172396788476], [1072.0, 1269.0, 1.6496584223110013]]","[[222, 222], [1201, 1201], [1215, 1215]]",,1,1,2,OK,22.905844,False,e65b646c-0
0,YAHOOA1,arima,real_42,0,0.6666666666666666,1.0,0.5,"[[330.0, 430.0, 0.17530498484637774], [738.0, 843.0, 0.4614943299705791], [858.0, 962.0, 0.5448324736453869], [1259.0, 1440.0, 0.5632604262080687]]","[[1382, 1391], [1399, 1415], [1423, 1439]]",,3,0,3,OK,30.486153,False,e65b646c-0
0,YAHOOA1,arima,real_43,0,0.5714285714285715,0.6666666666666666,0.5,"[[357.0, 481.0, 0.03787428146257949], [574.0, 724.0, 0.4334459564973218], [896.0, 1003.0, 3.111800849310767], [1189.0, 1293.0, 0.9856799916971942]]","[[115, 119], [946, 948], [1239, 1262]]",,2,1,2,OK,23.199548,False,e65b646c-0
0,YAHOOA1,arima,real_44,0,1.0,1.0,1.0,"[[373.0, 481.0, 0.693695771598993], [523.0, 663.0, 0.5502589558660756]]","[[421, 426], [573, 573], [606, 607]]",,0,0,3,OK,22.21091,False,e65b646c-0
0,YAHOOA1,arima,real_45,0,1.0,1.0,1.0,"[[1211.0, 1315.0, 1.524517098577039]]","[[1261, 1261]]",,0,0,1,OK,22.759326,False,e65b646c-0
0,YAHOOA1,arima,real_46,0,0.5714285714285715,0.6666666666666666,0.5,"[[311.0, 411.0, 0.07761074625034488], [685.0, 785.0, 0.19177855566284283], [1018.0, 1121.0, 0.6691286390311014], [1199.0, 1299.0, 0.2146821483527786]]","[[857, 963], [1067, 1067], [1248, 1248]]",,2,1,2,OK,19.966723,False,e65b646c-0
0,YAHOOA1,arima,real_47,0,1.0,1.0,1.0,"[[551.0, 651.0, 0.03492375696408911], [969.0, 1073.0, 0.19503025343106525], [1258.0, 1362.0, 0.6310102546432624]]","[[592, 595], [600, 600], [1014, 1015], [1019, 1020], [1307, 1307]]",,0,0,5,OK,18.146596,False,e65b646c-0
0,YAHOOA1,arima,real_48,0,0.5,1.0,0.3333333333333333,"[[306.0, 411.0, 0.628370551507214], [1008.0, 1111.0, 0.3465859959553063], [1257.0, 1360.0, 0.3524417954396045]]","[[360, 383]]",,2,0,1,OK,26.887709,False,e65b646c-0
0,YAHOOA1,arima,real_49,0,,0.0,0.0,"[[493.0, 594.0, 0.1799384294063547], [1233.0, 1333.0, 0.009571251945242975]]","[[422, 424]]",,2,1,0,OK,19.224019,False,e65b646c-0
0,YAHOOA1,arima,real_4,0,0.7499999999999999,1.0,0.6,"[[512.0, 618.0, 3.8011892216037277], [1015.0, 1120.0, 2.4736925356330723], [1325.0, 1423.0, 2.489065724653256]]","[[1387, 1387], [1399, 1399], [1419, 1421]]",,2,0,3,OK,30.048631,False,e65b646c-0
0,YAHOOA1,arima,real_50,0,0.5,1.0,0.3333333333333333,"[[372.0, 479.0, 0.38480171850138434], [1210.0, 1318.0, 0.28960386141887523], [1389.0, 1439.0, 0.19321223589724126]]","[[1433, 1439]]",,2,0,1,OK,20.752053,False,e65b646c-0
0,YAHOOA1,arima,real_51,0,0.8,0.6666666666666666,1.0,"[[971.0, 1072.0, 0.21522173027810806], [1258.0, 1361.0, 0.7838843890364314]]","[[600, 600], [1019, 1020], [1307, 1307]]",,0,1,2,OK,18.389886,False,e65b646c-0
0,YAHOOA1,arima,real_52,0,0.8571428571428571,0.75,1.0,"[[310.0, 415.0, 1.602147848775187], [729.0, 834.0, 1.2863764799025401], [1017.0, 1122.0, 1.5936414228182405]]","[[359, 360], [779, 780], [1067, 1067], [1245, 1250]]",,0,1,3,OK,20.416951,False,e65b646c-0
0,YAHOOA1,arima,real_53,0,1.0,1.0,1.0,"[[304.0, 478.0, 0.5102898959048897], [1297.0, 1461.0, 0.5798520796076984]]","[[354, 354], [425, 425], [1347, 1347], [1448, 1461]]",,0,0,4,OK,19.745782,False,e65b646c-0
0,YAHOOA1,arima,real_54,0,,0.0,,[],"[[55, 56], [177, 178]]",,0,2,0,OK,8.157855,False,e65b646c-0
0,YAHOOA1,arima,real_55,0,0.8571428571428571,0.75,1.0,"[[550.0, 654.0, 0.8899090290742557], [971.0, 1072.0, 0.3092854632441876], [1257.0, 1362.0, 1.4566807375903712]]","[[600, 600], [1019, 1020], [1207, 1207], [1307, 1307]]",,0,1,3,OK,20.258437,False,e65b646c-0
0,YAHOOA1,arima,real_56,0,0.8571428571428571,0.75,1.0,"[[550.0, 654.0, 0.8748333025539634], [971.0, 1072.0, 0.2992236095893225], [1257.0, 1361.0, 1.3131193728096846]]","[[600, 600], [1019, 1020], [1208, 1208], [1307, 1307]]",,0,1,3,OK,20.164193,False,e65b646c-0
0,YAHOOA1,arima,real_57,0,0.8,0.6666666666666666,1.0,"[[924.0, 1084.0, 0.1817556577112889]]","[[964, 964], [1067, 1067], [1248, 1248]]",,0,1,2,OK,21.097437,False,e65b646c-0
0,YAHOOA1,arima,real_58,0,0.6666666666666666,1.0,0.5,"[[571.0, 629.0, 0.06371278301773244], [1343.0, 1435.0, 2.7559312473203077]]","[[1393, 1435]]",,1,0,1,OK,31.045666,False,e65b646c-0
0,YAHOOA1,arima,real_59,0,,,,[],[],,0,0,0,OK,17.606277,False,e65b646c-0
0,YAHOOA1,arima,real_5,0,0.5,1.0,0.3333333333333333,"[[466.0, 583.0, 4.047560173276025], [851.0, 933.0, 0.00525388881983801], [1244.0, 1348.0, 1.3684969025931573]]","[[515, 516]]",,2,0,1,OK,26.263006,False,e65b646c-0
0,YAHOOA1,arima,real_60,0,0.888888888888889,0.8,1.0,"[[399.0, 510.0, 2.572911484452668], [794.0, 899.0, 2.154296729917343], [1158.0, 1264.0, 3.5030958291164995]]","[[448, 449], [457, 459], [844, 844], [1208, 1212], [1455, 1459]]",,0,1,4,OK,23.999934,False,e65b646c-0
0,YAHOOA1,arima,real_61,0,0.5,0.5,0.5,"[[810.0, 986.0, 0.03514260277962787], [1391.0, 1441.0, 0.2737910791880674]]","[[588, 610], [1441, 1441]]",,1,1,1,OK,21.39533,False,e65b646c-0
0,YAHOOA1,arima,real_62,0,0.6666666666666665,0.6,0.75,"[[338.0, 525.0, 0.8359701268585689], [570.0, 741.0, 0.5258508418762857]]","[[13, 14], [155, 155], [727, 727], [737, 737], [740, 741]]",,1,2,3,OK,10.06048,False,e65b646c-0
0,YAHOOA1,arima,real_63,0,,0.0,,[],"[[1432, 1439]]",,0,1,0,OK,18.606171,False,e65b646c-0
0,YAHOOA1,arima,real_64,0,,,0.0,"[[859.0, 959.0, 0.015359347134704947], [1273.0, 1374.0, 0.0926274460783278]]",[],,2,0,0,OK,18.563961,False,e65b646c-0
0,YAHOOA1,arima,real_65,0,1.0,1.0,1.0,"[[1173.0, 1223.0, 0.05511487891593878], [1337.0, 1424.0, 0.9509467341207193]]","[[1211, 1222], [1387, 1388], [1411, 1413]]",,0,0,3,OK,23.178626,False,e65b646c-0
0,YAHOOA1,arima,real_66,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,"[[1093.0, 1145.0, 0.03674191726787761], [1267.0, 1392.0, 0.5314867323839848]]","[[1314, 1317], [1325, 1327], [1329, 1331], [1341, 1341], [1347, 1348], [1411, 1418]]",,1,1,5,OK,28.037227,False,e65b646c-0
0,YAHOOA1,arima,real_67,0,0.9090909090909092,1.0,0.8333333333333334,"[[758.0, 860.0, 0.42065890318448745], [1337.0, 1423.0, 0.2661533857505861]]","[[1385, 1386], [1395, 1400], [1402, 1406], [1408, 1411], [1418, 1423]]",,1,0,5,OK,30.626458,False,e65b646c-0
0,YAHOOA1,arima,real_6,0,0.5,1.0,0.3333333333333333,"[[774.0, 877.0, 0.08441831515227474], [1205.0, 1283.0, 0.003044208961579535], [1383.0, 1439.0, 1.3272342277661735]]","[[1432, 1439]]",,2,0,1,OK,20.893207,False,e65b646c-0
0,YAHOOA1,arima,real_7,0,0.6666666666666666,1.0,0.5,"[[251.0, 315.0, 0.20673760762199442], [425.0, 527.0, 0.18150166824240563], [719.0, 819.0, 0.1493632207857862], [1096.0, 1197.0, 0.11258766019691298], [1274.0, 1423.0, 0.5469193903022291]]","[[241, 263], [1323, 1345], [1393, 1407]]",,3,0,3,OK,30.163352,False,e65b646c-0
0,YAHOOA1,arima,real_8,0,0.7499999999999999,1.0,0.6,"[[251.0, 312.0, 0.10475404288139774], [724.0, 825.0, 0.1136496586576499], [834.0, 990.0, 1.6608625848708676], [1168.0, 1278.0, 1.5468538408062518]]","[[884, 885], [937, 937], [1217, 1223]]",,2,0,3,OK,25.60972,False,e65b646c-0
0,YAHOOA1,arima,real_9,0,1.0,1.0,1.0,"[[609.0, 713.0, 0.40416704957236216], [780.0, 886.0, 3.6172403072291837], [924.0, 1029.0, 1.4973266580739708], [1266.0, 1370.0, 1.3035296115126784]]","[[654, 657], [830, 830], [974, 974], [1315, 1316]]",,0,0,4,OK,25.582851,False,e65b646c-0
0,SMAP,arima,S-1,0,1.0,1.0,1.0,"[[1398319200.0, 1400198400.0, 0.20090069992665657]]","[[1398168000, 1407823200]]",,0,0,1,OK,96.80625,True,e65b646c-0
0,MSL,arima,S-2,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,1.241974,True,e65b646c-0
0,realTraffic,arima,speed_6005,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,11.381506,False,e65b646c-0
0,realTraffic,arima,speed_7578,0,0.888888888888889,1.0,0.8,"[[1441952940.0, 1442012940.0, 0.14180059011247778], [1442213340.0, 1442275740.0, 0.6738833871072637], [1442290140.0, 1442352540.0, 0.7857062451060521], [1442375940.0, 1442446140.0, 0.3194652332081262]]","[[1441978440, 1441986840], [1442316360, 1442325240], [1442401440, 1442409600], [1442412000, 1442420400]]",,1,0,4,OK,18.939136,False,e65b646c-0
0,realTraffic,arima,speed_t4013,0,0.0,0.0,0.0,0,0,,0,2,0,ERROR,10.920509,False,e65b646c-0
0,YAHOOA2,arima,synthetic_100,0,1.0,1.0,1.0,"[[609.0, 715.0, 2.662972300157324], [844.0, 950.0, 2.3183442138103736]]","[[659, 660], [894, 895]]",,0,0,2,OK,21.148697,False,e65b646c-0
0,YAHOOA2,arima,synthetic_10,0,0.8,1.0,0.6666666666666666,"[[609.0, 713.0, 0.6099229265729174], [846.0, 947.0, 0.1242196211025256], [953.0, 1012.0, 0.00023227152814207154]]","[[659, 660], [894, 895]]",,1,0,2,OK,20.807982,False,e65b646c-0
0,YAHOOA2,arima,synthetic_11,0,1.0,1.0,1.0,"[[574.0, 714.0, 1.1924242592501366], [844.0, 951.0, 1.5447489107568202]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,20.128477,False,e65b646c-0
0,YAHOOA2,arima,synthetic_12,0,0.6666666666666666,1.0,0.5,"[[446.0, 547.0, 0.1237934461833021], [793.0, 1019.0, 0.1527355358909173]]","[[894, 894]]",,1,0,1,OK,18.65169,False,e65b646c-0
0,YAHOOA2,arima,synthetic_13,0,1.0,1.0,1.0,"[[609.0, 716.0, 2.1055832078236705], [844.0, 950.0, 1.8114000757450193]]","[[659, 660], [894, 895]]",,0,0,2,OK,20.925157,False,e65b646c-0
0,YAHOOA2,arima,synthetic_14,0,0.8571428571428571,1.0,0.75,"[[574.0, 714.0, 1.3017266182767036], [844.0, 951.0, 1.5238705694109238], [1093.0, 1196.0, 0.10658389659814736]]","[[624, 626], [659, 661], [894, 896]]",,1,0,3,OK,21.293243,False,e65b646c-0
0,YAHOOA2,arima,synthetic_15,0,0.6666666666666666,1.0,0.5,"[[446.0, 547.0, 0.11216460855817484], [794.0, 1019.0, 0.7468994759091347]]","[[894, 894]]",,1,0,1,OK,18.165587,False,e65b646c-0
0,YAHOOA2,arima,synthetic_16,0,1.0,1.0,1.0,"[[609.0, 715.0, 1.8996599361548048], [844.0, 950.0, 1.5225283916697585]]","[[659, 660], [894, 895]]",,0,0,2,OK,19.52105,False,e65b646c-0
0,YAHOOA2,arima,synthetic_17,0,1.0,1.0,1.0,"[[574.0, 714.0, 0.5980583098081356], [847.0, 949.0, 0.4628287759227916]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,19.353921,False,e65b646c-0
0,YAHOOA2,arima,synthetic_18,0,0.6666666666666666,1.0,0.5,"[[446.0, 546.0, 0.13202732056126254], [793.0, 1019.0, 1.3402115417905287]]","[[894, 894]]",,1,0,1,OK,19.159028,False,e65b646c-0
0,YAHOOA2,arima,synthetic_19,0,0.8,1.0,0.6666666666666666,"[[609.0, 715.0, 1.0009721266627758], [846.0, 948.0, 0.5071672216267296], [953.0, 1012.0, 0.008035957798536527]]","[[659, 660], [894, 895]]",,1,0,2,OK,18.077804,False,e65b646c-0
0,YAHOOA2,arima,synthetic_1,0,0.0,0.0,0.0,0,0,,0,2,0,ERROR,1.192036,False,e65b646c-0
0,YAHOOA2,arima,synthetic_20,0,1.0,1.0,1.0,"[[574.0, 715.0, 0.7539547913801333], [844.0, 1012.0, 0.5976773667080437]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,19.136733,False,e65b646c-0
0,YAHOOA2,arima,synthetic_21,0,0.5,1.0,0.3333333333333333,"[[446.0, 546.0, 0.13191803138323716], [794.0, 950.0, 2.481092023669388], [1093.0, 1193.0, 0.12944847408932228]]","[[894, 894]]",,2,0,1,OK,22.471933,False,e65b646c-0
0,YAHOOA2,arima,synthetic_22,0,0.5,0.5,0.5,"[[611.0, 712.0, 0.12400537753526901], [914.0, 1012.0, 0.007381462542054096]]","[[659, 660], [894, 895]]",,1,1,1,OK,17.324129,False,e65b646c-0
0,YAHOOA2,arima,synthetic_23,0,1.0,1.0,1.0,"[[574.0, 714.0, 1.4212731865796135], [844.0, 951.0, 1.924862778585641]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,21.509976,False,e65b646c-0
0,YAHOOA2,arima,synthetic_24,0,0.5,1.0,0.3333333333333333,"[[446.0, 547.0, 0.10551648033088888], [793.0, 894.0, 0.049392741097030554], [919.0, 1019.0, 0.015790870578697876]]","[[894, 894]]",,2,0,1,OK,18.331959,False,e65b646c-0
0,YAHOOA2,arima,synthetic_25,0,1.0,1.0,1.0,"[[609.0, 715.0, 2.0548061207558908], [844.0, 950.0, 1.6370709484356374]]","[[659, 660], [894, 895]]",,0,0,2,OK,20.627894,False,e65b646c-0
0,YAHOOA2,arima,synthetic_26,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,"[[577.0, 712.0, 0.0638808188527287], [914.0, 1012.0, 0.016248757936135158]]","[[624, 626], [659, 661], [894, 896]]",,1,1,2,OK,18.49478,False,e65b646c-0
0,YAHOOA2,arima,synthetic_27,0,0.6666666666666666,1.0,0.5,"[[446.0, 546.0, 0.12695443524804192], [844.0, 949.0, 2.234494729461207]]","[[894, 894]]",,1,0,1,OK,20.667828,False,e65b646c-0
0,YAHOOA2,arima,synthetic_28,0,0.8,1.0,0.6666666666666666,"[[609.0, 715.0, 2.2017257488195923], [844.0, 950.0, 1.8385214962600471], [1094.0, 1195.0, 0.06735060392199502]]","[[659, 660], [894, 895]]",,1,0,2,OK,21.390898,False,e65b646c-0
0,YAHOOA2,arima,synthetic_29,0,0.8571428571428571,1.0,0.75,"[[574.0, 713.0, 0.5562783860971124], [847.0, 948.0, 0.44527086692451656], [953.0, 1012.0, 0.009087201958000626]]","[[624, 626], [659, 661], [894, 896]]",,1,0,3,OK,18.114517,False,e65b646c-0
0,YAHOOA2,arima,synthetic_2,0,0.0,0.0,0.0,0,0,,0,3,0,ERROR,1.239184,False,e65b646c-0
0,YAHOOA2,arima,synthetic_30,0,0.6666666666666666,1.0,0.5,"[[446.0, 546.0, 0.1396874313887678], [794.0, 950.0, 1.8298758299059006]]","[[894, 894]]",,1,0,1,OK,20.710694,False,e65b646c-0
0,YAHOOA2,arima,synthetic_31,0,1.0,1.0,1.0,"[[609.0, 714.0, 0.9185737005578035], [846.0, 948.0, 0.4284812329008857]]","[[659, 660], [894, 895]]",,0,0,2,OK,20.04668,False,e65b646c-0
0,YAHOOA2,arima,synthetic_32,0,1.0,1.0,1.0,"[[574.0, 714.0, 0.8016455124018582], [844.0, 950.0, 0.8118177776795008]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,20.080592,False,e65b646c-0
0,YAHOOA2,arima,synthetic_33,0,0.6666666666666666,1.0,0.5,"[[446.0, 547.0, 0.12039706433498767], [793.0, 1019.0, 0.24479398694553461]]","[[894, 894]]",,1,0,1,OK,18.415355,False,e65b646c-0
0,YAHOOA2,arima,synthetic_34,0,1.0,1.0,1.0,"[[609.0, 715.0, 1.0247691314631402], [846.0, 1012.0, 0.42858758317957074]]","[[659, 660], [894, 895]]",,0,0,2,OK,19.956408,False,e65b646c-0
0,YAHOOA2,arima,synthetic_35,0,0.8571428571428571,1.0,0.75,"[[574.0, 714.0, 1.6036100086368437], [844.0, 965.0, 2.222627700488474], [1096.0, 1196.0, 0.04658032766490483]]","[[624, 626], [659, 661], [894, 896]]",,1,0,3,OK,21.358153,False,e65b646c-0
0,YAHOOA2,arima,synthetic_36,0,0.5,1.0,0.3333333333333333,"[[446.0, 547.0, 0.11644527862681402], [793.0, 894.0, 0.09450764895126487], [919.0, 1019.0, 0.008310792973216975]]","[[894, 894]]",,2,0,1,OK,17.392575,False,e65b646c-0
0,YAHOOA2,arima,synthetic_37,0,1.0,1.0,1.0,"[[609.0, 715.0, 2.4598941132912904], [844.0, 950.0, 2.127018673264024]]","[[659, 660], [894, 895]]",,0,0,2,OK,20.627433,False,e65b646c-0
0,YAHOOA2,arima,synthetic_38,0,0.8,0.6666666666666666,1.0,"[[577.0, 713.0, 0.1670733332590466]]","[[624, 626], [659, 661], [894, 896]]",,0,1,2,OK,18.577761,False,e65b646c-0
0,YAHOOA2,arima,synthetic_39,0,0.6666666666666666,1.0,0.5,"[[446.0, 546.0, 0.13013846124522543], [793.0, 950.0, 1.964519884440237]]","[[894, 894]]",,1,0,1,OK,20.876841,False,e65b646c-0
0,YAHOOA2,arima,synthetic_3,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,1.237955,False,e65b646c-0
0,YAHOOA2,arima,synthetic_40,0,0.5,0.5,0.5,"[[611.0, 712.0, 0.2774175445220247], [914.0, 1012.0, 0.038595468953059]]","[[659, 660], [894, 895]]",,1,1,1,OK,18.410043,False,e65b646c-0
0,YAHOOA2,arima,synthetic_41,0,0.8571428571428571,1.0,0.75,"[[574.0, 715.0, 1.07727075196362], [844.0, 951.0, 1.2232996997245313], [953.0, 1012.0, 0.025127173731399628]]","[[624, 626], [659, 661], [894, 896]]",,1,0,3,OK,20.290682,False,e65b646c-0
0,YAHOOA2,arima,synthetic_42,0,0.6666666666666666,1.0,0.5,"[[446.0, 546.0, 0.10490494361938689], [794.0, 950.0, 2.105693656860424]]","[[894, 894]]",,1,0,1,OK,20.321132,False,e65b646c-0
0,YAHOOA2,arima,synthetic_43,0,0.8,1.0,0.6666666666666666,"[[609.0, 715.0, 1.0400764879866171], [844.0, 949.0, 0.6291876298241343], [953.0, 1012.0, 0.0021028178506774823]]","[[659, 660], [894, 895]]",,1,0,2,OK,19.557512,False,e65b646c-0
0,YAHOOA2,arima,synthetic_44,0,1.0,1.0,1.0,"[[574.0, 714.0, 1.0491041836824844], [844.0, 951.0, 1.263951546891545]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,20.488497,False,e65b646c-0
0,YAHOOA2,arima,synthetic_45,0,0.6666666666666666,1.0,0.5,"[[446.0, 547.0, 0.09408405312094206], [845.0, 949.0, 0.2125729657372871]]","[[894, 894]]",,1,0,1,OK,18.14875,False,e65b646c-0
0,YAHOOA2,arima,synthetic_46,0,1.0,1.0,1.0,"[[609.0, 715.0, 1.2111851222480983], [844.0, 949.0, 0.748766812614392]]","[[659, 660], [894, 895]]",,0,0,2,OK,20.228391,False,e65b646c-0
0,YAHOOA2,arima,synthetic_47,0,1.0,1.0,1.0,"[[574.0, 714.0, 0.7478504656146555], [845.0, 1012.0, 0.6217954676198488]]","[[624, 626], [659, 661], [894, 896]]",,0,0,3,OK,20.080201,False,e65b646c-0
0,YAHOOA2,arima,synthetic_48,0,0.6666666666666666,1.0,0.5,"[[446.0, 546.0, 0.09974333967581567], [844.0, 949.0, 0.9321476904217274]]","[[894, 894]]",,1,0,1,OK,19.638281,False,e65b646c-0
0,YAHOOA2,arima,synthetic_49,0,0.8,1.0,0.6666666666666666,"[[609.0, 715.0, 2.947604001613779], [844.0, 965.0, 2.530823713869678], [1095.0, 1195.0, 0.008941990360328764]]","[[659, 660], [894, 895]]",,1,0,2,OK,23.161353,False,e65b646c-0
0,YAHOOA2,arima,synthetic_4,0,0.0,0.0,0.0,0,0,,0,2,0,ERROR,1.626321,False,e65b646c-0
